19426,20186,254258
22631,21622,254401
7439,7304,254410
7447,6992,254428
7745,7326,254436
2557625,2533645,260002
1408039,1412924,261009
116673,113823,261017
79785,79894,261025
158395,159595,261033
96288,107342,261041
39312,37377,261050
74493,78160,261068
94121,94703,261076
195050,196292,261084
273361,270861,261092
132299,131984,261106
148262,142893,261114
78643,77894,262013
87727,82967,262021
35487,33494,262030
186653,180950,262048
19794,18316,262056
91061,88163,262064
79333,76242,262072
53802,52895,262081
79215,79390,262099
73649,71936,262102
66833,69195,262111
58716,54711,262129
34874,32783,262137
69283,72165,262145
15011,15069,263001
15011,15069,263036
15606,15252,263206
15606,15252,263222
17996,17027,263401
8376,7855,263435
9620,9172,263443
44601,44111,263605
1624,1363,263648
4475,3946,263656
35433,36176,263664
3069,2626,263672
15614,14341,264008
15614,14341,264075
25688,23820,264601
2403,2105,264636
23285,21715,264652
8584957,8524530,270008
2517740,2497380,271004
98095,94914,271021
66082,65335,271039
64314,62841,271047
80627,76015,271063
81816,76417,271071
68088,63592,271080
64012,70187,271098
49390,60402,271110
93720,92719,271136
168524,166962,271144
72327,74307,271152
103996,100803,271161
89883,86722,271179
160809,154530,271187
102752,104647,271195
150176,147388,271209
126984,120914,271217
111710,103321,271225
163381,170079,271233
108917,108343,271241
123731,118835,271250
192715,189032,271268
101439,115480,271276
74252,73595,271284
827862,822849,271403
144129,142749,271411
122033,122512,271420
84882,84558,271438
131830,133776,271446
152298,144638,271454
153750,156070,271462
38940,38546,271471
196879,192805,272027
384838,390645,272035
102166,101029,272043
350771,368005,272051
76114,74686,272060
353064,348009,272078
89984,88038,272086
143247,138207,272094
394377,392430,272108
270677,275515,272116
258451,259922,272124
100094,99336,272132
117668,112862,272141
233685,235536,272159
112085,105975,272167
123126,119063,272175
123502,119850,272183
182648,183147,272191
128220,129099,272205
73583,69958,272213
116735,111762,272221
126549,120678,272230
82769,83729,272248
59017,56150,272256
65680,64714,272264
473978,478933,272272
63939,61468,272281
56989,55498,272299
77202,76032,272302
57829,57344,272311
56374,53964,272329
28773,29723,273007
28773,29723,273015
33502,30072,273201
21909,19867,273210
11593,10205,273228
17415,16847,273406
17415,16847,273414
70332,68248,273601
44901,44118,273619
8009,8282,273627
17422,15848,273660
37093,35022,273805
14113,13652,273813
16981,16007,273821
5999,5363,273830
5459903,5398880,280003
1482000,1480458,281000
203864,205882,281018
126882,129540,281026
100183,101478,281051
94624,90811,281069
162927,158290,281077
218122,215735,281085
224451,216554,281093
107630,120303,281107
243317,241865,281115
523474,524437,282014
438729,436015,282022
286065,290035,282031
473485,464695,282049
47020,43903,282057
91795,93579,282065
193020,194183,282073
30819,29799,282081
84965,81505,282090
263799,264453,282103
50221,48206,282120
